2026-06-02 12:25:55 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.3.Final
2026-06-02 12:40:14 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:14 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:14 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:14 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:14 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:15 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:15 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:15 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:15 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:15 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:15 [main] INFO  org.mongodb.driver.cluster - Cluster created with settings {hosts=[192.168.12.113:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'}
2026-06-02 12:40:15 [main] WARN  org.springframework.data.convert.CustomConversions - Registering converter from class java.time.LocalDateTime to class org.joda.time.LocalDateTime as reading converter although it doesn't convert from a store-supported type! You might want to check your annotation setup at the converter implementation.
2026-06-02 12:40:15 [cluster-ClusterId{value='6a1e81d73373b62edaffc6a9', description='null'}-192.168.12.113:27017] INFO  org.mongodb.driver.cluster - Exception in monitor thread while connecting to server 192.168.12.113:27017
com.mongodb.MongoSocketOpenException: Exception opening socket
	at com.mongodb.internal.connection.SocketStream.open(SocketStream.java:70)
	at com.mongodb.internal.connection.InternalStreamConnection.open(InternalStreamConnection.java:180)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.lookupServerDescription(DefaultServerMonitor.java:188)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.run(DefaultServerMonitor.java:152)
	at java.base/java.lang.Thread.run(Thread.java:840)
Caused by: java.net.ConnectException: Connection refused
	at java.base/sun.nio.ch.Net.pollConnect(Native Method)
	at java.base/sun.nio.ch.Net.pollConnectNow(Net.java:684)
	at java.base/sun.nio.ch.NioSocketImpl.timedFinishConnect(NioSocketImpl.java:554)
	at java.base/sun.nio.ch.NioSocketImpl.connect(NioSocketImpl.java:602)
	at java.base/java.net.SocksSocketImpl.connect(SocksSocketImpl.java:327)
	at java.base/java.net.Socket.connect(Socket.java:633)
	at com.mongodb.internal.connection.SocketStreamHelper.initialize(SocketStreamHelper.java:107)
	at com.mongodb.internal.connection.SocketStream.initializeSocket(SocketStream.java:79)
	at com.mongodb.internal.connection.SocketStream.open(SocketStream.java:65)
	... 4 common frames omitted
2026-06-02 12:40:16 [main] WARN  org.springframework.data.convert.CustomConversions - Registering converter from class java.time.LocalDateTime to class org.joda.time.LocalDateTime as reading converter although it doesn't convert from a store-supported type! You might want to check your annotation setup at the converter implementation.
2026-06-02 12:40:16 [main] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:16 [main] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:17 [main] INFO  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor - Autowired annotation should only be used on methods with parameters: public com.apmosys.employeeportal.utility.ServiceResponse com.apmosys.employeeportal.service.GoalTemplateService.getAllGoalTemplates()
2026-06-02 12:40:17 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2026-06-02 12:40:17 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-06-02 12:40:17 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-06-02 12:40:17 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.62]
2026-06-02 12:40:17 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat-4].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-06-02 12:40:17 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 22380 ms
2026-06-02 12:40:18 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2026-06-02 12:40:18 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-06-02 12:40:18 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-06-02 12:40:18 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.62]
2026-06-02 12:40:18 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat-5].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-06-02 12:40:18 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 22622 ms
2026-06-02 12:40:18 [restartedMain] INFO  org.mongodb.driver.cluster - Cluster created with settings {hosts=[192.168.12.113:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'}
2026-06-02 12:40:18 [restartedMain] WARN  org.springframework.data.convert.CustomConversions - Registering converter from class java.time.LocalDateTime to class org.joda.time.LocalDateTime as reading converter although it doesn't convert from a store-supported type! You might want to check your annotation setup at the converter implementation.
2026-06-02 12:40:18 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-06-02 12:40:18 [cluster-ClusterId{value='6a1e81da7387f05e87198b77', description='null'}-192.168.12.113:27017] INFO  org.mongodb.driver.cluster - Exception in monitor thread while connecting to server 192.168.12.113:27017
com.mongodb.MongoSocketOpenException: Exception opening socket
	at com.mongodb.internal.connection.SocketStream.open(SocketStream.java:70)
	at com.mongodb.internal.connection.InternalStreamConnection.open(InternalStreamConnection.java:180)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.lookupServerDescription(DefaultServerMonitor.java:188)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.run(DefaultServerMonitor.java:152)
	at java.base/java.lang.Thread.run(Thread.java:840)
Caused by: java.net.ConnectException: Connection refused
	at java.base/sun.nio.ch.Net.pollConnect(Native Method)
	at java.base/sun.nio.ch.Net.pollConnectNow(Net.java:684)
	at java.base/sun.nio.ch.NioSocketImpl.timedFinishConnect(NioSocketImpl.java:554)
	at java.base/sun.nio.ch.NioSocketImpl.connect(NioSocketImpl.java:602)
	at java.base/java.net.SocksSocketImpl.connect(SocksSocketImpl.java:327)
	at java.base/java.net.Socket.connect(Socket.java:633)
	at com.mongodb.internal.connection.SocketStreamHelper.initialize(SocketStreamHelper.java:107)
	at com.mongodb.internal.connection.SocketStream.initializeSocket(SocketStream.java:79)
	at com.mongodb.internal.connection.SocketStream.open(SocketStream.java:65)
	... 4 common frames omitted
2026-06-02 12:40:18 [restartedMain] WARN  org.springframework.data.convert.CustomConversions - Registering converter from class java.time.LocalDateTime to class org.joda.time.LocalDateTime as reading converter although it doesn't convert from a store-supported type! You might want to check your annotation setup at the converter implementation.
2026-06-02 12:40:18 [restartedMain] INFO  org.mongodb.driver.cluster - Cluster created with settings {hosts=[192.168.12.113:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'}
2026-06-02 12:40:18 [restartedMain] WARN  org.springframework.data.convert.CustomConversions - Registering converter from class java.time.LocalDateTime to class org.joda.time.LocalDateTime as reading converter although it doesn't convert from a store-supported type! You might want to check your annotation setup at the converter implementation.
2026-06-02 12:40:18 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-06-02 12:40:18 [restartedMain] WARN  org.springframework.data.convert.CustomConversions - Registering converter from class java.time.LocalDateTime to class org.joda.time.LocalDateTime as reading converter although it doesn't convert from a store-supported type! You might want to check your annotation setup at the converter implementation.
2026-06-02 12:40:18 [cluster-ClusterId{value='6a1e81da7387f05e87198b78', description='null'}-192.168.12.113:27017] INFO  org.mongodb.driver.cluster - Exception in monitor thread while connecting to server 192.168.12.113:27017
com.mongodb.MongoSocketOpenException: Exception opening socket
	at com.mongodb.internal.connection.SocketStream.open(SocketStream.java:70)
	at com.mongodb.internal.connection.InternalStreamConnection.open(InternalStreamConnection.java:180)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.lookupServerDescription(DefaultServerMonitor.java:188)
	at com.mongodb.internal.connection.DefaultServerMonitor$ServerMonitorRunnable.run(DefaultServerMonitor.java:152)
	at java.base/java.lang.Thread.run(Thread.java:840)
Caused by: java.net.ConnectException: Connection refused
	at java.base/sun.nio.ch.Net.pollConnect(Native Method)
	at java.base/sun.nio.ch.Net.pollConnectNow(Net.java:684)
	at java.base/sun.nio.ch.NioSocketImpl.timedFinishConnect(NioSocketImpl.java:554)
	at java.base/sun.nio.ch.NioSocketImpl.connect(NioSocketImpl.java:602)
	at java.base/java.net.SocksSocketImpl.connect(SocksSocketImpl.java:327)
	at java.base/java.net.Socket.connect(Socket.java:633)
	at com.mongodb.internal.connection.SocketStreamHelper.initialize(SocketStreamHelper.java:107)
	at com.mongodb.internal.connection.SocketStream.initializeSocket(SocketStream.java:79)
	at com.mongodb.internal.connection.SocketStream.open(SocketStream.java:65)
	... 4 common frames omitted
2026-06-02 12:40:18 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:18 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:19 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:19 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:19 [restartedMain] INFO  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor - Autowired annotation should only be used on methods with parameters: public com.apmosys.employeeportal.utility.ServiceResponse com.apmosys.employeeportal.service.GoalTemplateService.getAllGoalTemplates()
2026-06-02 12:40:20 [restartedMain] INFO  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor - Autowired annotation should only be used on methods with parameters: public com.apmosys.employeeportal.utility.ServiceResponse com.apmosys.employeeportal.service.GoalTemplateService.getAllGoalTemplates()
2026-06-02 12:40:21 [main] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:21 [main] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:22 [main] INFO  org.ehcache.core.EhcacheManager - Cache 'timesheetDashboardCountForEmployee' created in EhcacheManager.
2026-06-02 12:40:22 [main] INFO  org.ehcache.jsr107.Eh107CacheManager - Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=urn.X-ehcache.jsr107-default-config,Cache=timesheetDashboardCountForEmployee
2026-06-02 12:40:22 [main] INFO  org.ehcache.core.EhcacheManager - Cache 'Employee' created in EhcacheManager.
2026-06-02 12:40:22 [main] INFO  org.ehcache.core.EhcacheManager - Cache 'employeeViewForClientAttendanceStatus' created in EhcacheManager.
2026-06-02 12:40:22 [main] INFO  org.ehcache.jsr107.Eh107CacheManager - Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=urn.X-ehcache.jsr107-default-config,Cache=employeeViewForClientAttendanceStatus
2026-06-02 12:40:22 [main] INFO  org.ehcache.core.EhcacheManager - Cache 'departmentStatusSummary' created in EhcacheManager.
2026-06-02 12:40:22 [main] INFO  org.ehcache.jsr107.Eh107CacheManager - Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=urn.X-ehcache.jsr107-default-config,Cache=departmentStatusSummary
2026-06-02 12:40:23 [main] WARN  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration - 

Using generated security password: 744566be-340f-4ec5-a09d-dba5fc2b4085

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-06-02 12:40:23 [main] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-06-02 12:40:23 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2026-06-02 12:40:23 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@460b75a8, org.springframework.security.web.context.SecurityContextPersistenceFilter@2e236ed1, org.springframework.security.web.header.HeaderWriterFilter@51825ff3, org.springframework.web.filter.CorsFilter@73a2bb, org.springframework.security.web.authentication.logout.LogoutFilter@2723170a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6e8a6cad, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1cb0e955, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@64ae7221, org.springframework.security.web.session.SessionManagementFilter@6e28f079, org.springframework.security.web.access.ExceptionTranslationFilter@6ef0f24a, org.springframework.security.web.access.intercept.AuthorizationFilter@7432017d]
2026-06-02 12:40:25 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:25 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:25 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:25 [restartedMain] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2026-06-02 12:40:25 [main] INFO  com.apmosys.employeeportal.EmployeeportalApplicationTests - Started EmployeeportalApplicationTests in 30.255 seconds (JVM running for 31.004)
2026-06-02 12:40:26 [SpringApplicationShutdownHook] INFO  org.ehcache.core.EhcacheManager - Cache 'timesheetDashboardCountForEmployee' removed from EhcacheManager.
2026-06-02 12:40:26 [SpringApplicationShutdownHook] INFO  org.ehcache.core.EhcacheManager - Cache 'Employee' removed from EhcacheManager.
2026-06-02 12:40:26 [SpringApplicationShutdownHook] INFO  org.ehcache.core.EhcacheManager - Cache 'employeeViewForClientAttendanceStatus' removed from EhcacheManager.
2026-06-02 12:40:26 [SpringApplicationShutdownHook] INFO  org.ehcache.core.EhcacheManager - Cache 'departmentStatusSummary' removed from EhcacheManager.
2026-06-02 12:40:26 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-06-02 12:40:26 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-06-02 12:40:26 [restartedMain] INFO  org.ehcache.core.EhcacheManager - Cache 'timesheetDashboardCountForEmployee' created in EhcacheManager.
2026-06-02 12:40:26 [restartedMain] INFO  org.ehcache.jsr107.Eh107CacheManager - Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=urn.X-ehcache.jsr107-default-config,Cache=timesheetDashboardCountForEmployee
2026-06-02 12:40:26 [restartedMain] INFO  org.ehcache.core.EhcacheManager - Cache 'Employee' created in EhcacheManager.
2026-06-02 12:40:26 [restartedMain] INFO  org.ehcache.core.EhcacheManager - Cache 'employeeViewForClientAttendanceStatus' created in EhcacheManager.
2026-06-02 12:40:26 [restartedMain] INFO  org.ehcache.jsr107.Eh107CacheManager - Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=urn.X-ehcache.jsr107-default-config,Cache=employeeViewForClientAttendanceStatus
2026-06-02 12:40:26 [restartedMain] INFO  org.ehcache.core.EhcacheManager - Cache 'departmentStatusSummary' created in EhcacheManager.
2026-06-02 12:40:26 [restartedMain] INFO  org.ehcache.jsr107.Eh107CacheManager - Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=urn.X-ehcache.jsr107-default-config,Cache=departmentStatusSummary
2026-06-02 12:40:27 [restartedMain] INFO  org.ehcache.core.EhcacheManager - Cache 'timesheetDashboardCountForEmployee' created in EhcacheManager.
2026-06-02 12:40:27 [restartedMain] INFO  org.ehcache.jsr107.Eh107CacheManager - Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=urn.X-ehcache.jsr107-default-config,Cache=timesheetDashboardCountForEmployee
2026-06-02 12:40:27 [restartedMain] INFO  org.ehcache.core.EhcacheManager - Cache 'Employee' created in EhcacheManager.
2026-06-02 12:40:27 [restartedMain] INFO  org.ehcache.core.EhcacheManager - Cache 'employeeViewForClientAttendanceStatus' created in EhcacheManager.
2026-06-02 12:40:27 [restartedMain] INFO  org.ehcache.jsr107.Eh107CacheManager - Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=urn.X-ehcache.jsr107-default-config,Cache=employeeViewForClientAttendanceStatus
2026-06-02 12:40:27 [restartedMain] INFO  org.ehcache.core.EhcacheManager - Cache 'departmentStatusSummary' created in EhcacheManager.
2026-06-02 12:40:27 [restartedMain] INFO  org.ehcache.jsr107.Eh107CacheManager - Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=urn.X-ehcache.jsr107-default-config,Cache=departmentStatusSummary
2026-06-02 12:40:27 [restartedMain] WARN  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration - 

Using generated security password: a23e7652-4e0f-4eee-b09d-ff499ac93036

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-06-02 12:40:27 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-06-02 12:40:27 [restartedMain] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2026-06-02 12:40:27 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@77ea06c7, org.springframework.security.web.context.SecurityContextPersistenceFilter@6b031797, org.springframework.security.web.header.HeaderWriterFilter@64aeb7c7, org.springframework.web.filter.CorsFilter@32a7d215, org.springframework.security.web.authentication.logout.LogoutFilter@394524ca, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@616466b5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@70e5e5d1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@37a19efa, org.springframework.security.web.session.SessionManagementFilter@3551e0ee, org.springframework.security.web.access.ExceptionTranslationFilter@32a71943, org.springframework.security.web.access.intercept.AuthorizationFilter@2e644d25]
2026-06-02 12:40:27 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-06-02 12:40:27 [restartedMain] WARN  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration - 

Using generated security password: 407276eb-e7da-470e-8520-0ddadc31cb33

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-06-02 12:40:27 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-06-02 12:40:27 [restartedMain] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2026-06-02 12:40:27 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@699fa015, org.springframework.security.web.context.SecurityContextPersistenceFilter@3c05e9e, org.springframework.security.web.header.HeaderWriterFilter@7ed62ff4, org.springframework.web.filter.CorsFilter@12a1da1c, org.springframework.security.web.authentication.logout.LogoutFilter@4f12a82c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@833d9c6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4755eebb, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@780adf31, org.springframework.security.web.session.SessionManagementFilter@5f0ace2f, org.springframework.security.web.access.ExceptionTranslationFilter@1b42174f, org.springframework.security.web.access.intercept.AuthorizationFilter@6d136383]
2026-06-02 12:40:27 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-06-02 12:40:27 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2026-06-02 12:40:27 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-06-02 12:40:27 [restartedMain] WARN  org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'; nested exception is org.springframework.boot.web.server.PortInUseException: Port 8080 is already in use
2026-06-02 12:40:27 [restartedMain] INFO  org.ehcache.core.EhcacheManager - Cache 'timesheetDashboardCountForEmployee' removed from EhcacheManager.
2026-06-02 12:40:27 [restartedMain] INFO  org.ehcache.core.EhcacheManager - Cache 'Employee' removed from EhcacheManager.
2026-06-02 12:40:27 [restartedMain] INFO  org.ehcache.core.EhcacheManager - Cache 'employeeViewForClientAttendanceStatus' removed from EhcacheManager.
2026-06-02 12:40:27 [restartedMain] INFO  org.ehcache.core.EhcacheManager - Cache 'departmentStatusSummary' removed from EhcacheManager.
2026-06-02 12:40:27 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-06-02 12:40:27 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Shutdown initiated...
2026-06-02 12:40:27 [restartedMain] INFO  com.apmosys.employeeportal.EmployeeportalApplication - Started EmployeeportalApplication in 32.54 seconds (JVM running for 872.675)
2026-06-02 12:40:27 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2026-06-02 12:40:28 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Shutdown completed.
2026-06-02 12:40:28 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Pausing ProtocolHandler ["http-nio-8080"]
2026-06-02 12:40:28 [restartedMain] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
2026-06-02 12:40:28 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2026-06-02 12:40:28 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Destroying ProtocolHandler ["http-nio-8080"]
2026-06-02 12:40:28 [restartedMain] INFO  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2026-06-02 12:40:28 [restartedMain] ERROR org.springframework.boot.diagnostics.LoggingFailureAnalysisReporter - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8080 was already in use.

Action:

Identify and stop the process that's listening on port 8080 or configure this application to listen on another port.

2026-06-02 12:40:40 [SpringApplicationShutdownHook] INFO  org.ehcache.core.EhcacheManager - Cache 'timesheetDashboardCountForEmployee' removed from EhcacheManager.
2026-06-02 12:40:40 [SpringApplicationShutdownHook] INFO  org.ehcache.core.EhcacheManager - Cache 'Employee' removed from EhcacheManager.
2026-06-02 12:40:40 [SpringApplicationShutdownHook] INFO  org.ehcache.core.EhcacheManager - Cache 'employeeViewForClientAttendanceStatus' removed from EhcacheManager.
2026-06-02 12:40:40 [SpringApplicationShutdownHook] INFO  org.ehcache.core.EhcacheManager - Cache 'departmentStatusSummary' removed from EhcacheManager.
2026-06-02 12:40:40 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-06-02 12:40:40 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-10 - Shutdown initiated...
2026-06-02 12:40:42 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-10 - Shutdown completed.
2026-06-02 12:42:24 [restartedMain] INFO  com.apmosys.employeeportal.EmployeeportalApplication - Starting EmployeeportalApplication using Java 17.0.19 on apmosysbbsr with PID 483704 (/home/apmosys/Desktop/ishine-prod/target/classes started by apmosys in /home/apmosys/Desktop/ishine-prod)
2026-06-02 12:42:24 [restartedMain] INFO  com.apmosys.employeeportal.EmployeeportalApplication - The following 1 profile is active: "uat"
2026-06-02 12:42:24 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.3.Final
2026-06-02 12:42:24 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-06-02 12:42:24 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-06-02 12:42:25 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2026-06-02 12:42:25 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-06-02 12:42:25 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport - Spring Data JPA - Could not safely identify store assignment for repository candidate interface com.apmosys.employeeportal.mongodb.repository.DynamicFormStructureRepository. If you want this repository to be a JPA repository, consider annotating your entities with one of these annotations: javax.persistence.Entity, javax.persistence.MappedSuperclass (preferred), or consider extending one of the following types with your repository: org.springframework.data.jpa.repository.JpaRepository.
